id;is_sale;is_refund_paid;sales_date;giftcard_id;sales_price;store_id;store_name;merchant_id;from_table_id;from_table_name;is_returned_within_30_days;built_by_machinename
708532;1;0;15-03-2015 10:47;1822865;499;5257;\N;2;341242;opl_xml_transactions;\N;GDPLUS-PROD
708663;1;0;15-03-2015 14:19;1800811;999;5257;\N;2;341298;opl_xml_transactions;\N;GDPLUS-PROD
709251;1;0;17-03-2015 09:10;1647968;999;5257;\N;2;341474;opl_xml_transactions;\N;GDPLUS-PROD
709307;1;0;17-03-2015 11:24;1799340;999;5257;\N;2;341504;opl_xml_transactions;\N;GDPLUS-PROD
709851;1;0;17-03-2015 17:15;1646897;999;5257;\N;2;341623;opl_xml_transactions;\N;GDPLUS-PROD
709873;1;0;17-03-2015 18:09;1238805;249;5257;\N;2;341637;opl_xml_transactions;\N;GDPLUS-PROD
710240;1;0;18-03-2015 20:30;1941382;199;5257;\N;2;341878;opl_xml_transactions;\N;GDPLUS-PROD
710328;1;0;19-03-2015 11:17;1239049;249;5257;\N;2;341936;opl_xml_transactions;\N;GDPLUS-PROD
710338;1;0;19-03-2015 11:32;1774504;299;5257;\N;2;341943;opl_xml_transactions;\N;GDPLUS-PROD
710339;1;0;19-03-2015 11:32;1779151;299;5257;\N;2;341944;opl_xml_transactions;\N;GDPLUS-PROD
710388;1;0;19-03-2015 12:17;1623175;299;5257;\N;2;341953;opl_xml_transactions;\N;GDPLUS-PROD
710497;1;0;19-03-2015 15:12;1775579;299;5257;\N;2;342019;opl_xml_transactions;\N;GDPLUS-PROD
710579;1;0;19-03-2015 16:44;1940196;199;5257;\N;2;342068;opl_xml_transactions;\N;GDPLUS-PROD
710662;1;0;19-03-2015 20:14;1962560;149;5257;\N;2;342124;opl_xml_transactions;\N;GDPLUS-PROD
710665;1;0;19-03-2015 20:34;1225070;199;5257;\N;2;342127;opl_xml_transactions;\N;GDPLUS-PROD
710666;1;0;19-03-2015 21:10;1835014;299;5257;\N;2;342128;opl_xml_transactions;\N;GDPLUS-PROD
710667;1;0;19-03-2015 21:14;1827041;499;5257;\N;2;342129;opl_xml_transactions;\N;GDPLUS-PROD
710736;0;0;20-03-2015 10:40;1774504;299;5257;\N;2;342161;opl_xml_transactions;\N;GDPLUS-PROD
710737;0;0;20-03-2015 10:40;1779151;299;5257;\N;2;342162;opl_xml_transactions;\N;GDPLUS-PROD
710839;1;0;20-03-2015 12:27;2011135;199;5257;\N;2;342212;opl_xml_transactions;\N;GDPLUS-PROD
710977;1;0;20-03-2015 14:33;1842964;395;5257;\N;2;342291;opl_xml_transactions;\N;GDPLUS-PROD
711000;1;0;20-03-2015 15:02;1941970;199;5257;\N;2;342305;opl_xml_transactions;\N;GDPLUS-PROD
711222;1;0;20-03-2015 18:19;1941882;199;5257;\N;2;342441;opl_xml_transactions;\N;GDPLUS-PROD
711223;1;0;20-03-2015 18:19;2011574;199;5257;\N;2;342442;opl_xml_transactions;\N;GDPLUS-PROD
711256;1;0;20-03-2015 19:19;1941979;199;5257;\N;2;342459;opl_xml_transactions;\N;GDPLUS-PROD
711316;1;0;21-03-2015 10:00;1977045;149;5257;\N;2;342500;opl_xml_transactions;\N;GDPLUS-PROD
711337;1;0;21-03-2015 10:19;1639346;299;5257;\N;2;342513;opl_xml_transactions;\N;GDPLUS-PROD
711348;1;0;21-03-2015 10:25;1236077;249;5257;\N;2;342516;opl_xml_transactions;\N;GDPLUS-PROD
711544;1;0;21-03-2015 12:08;2011136;199;5257;\N;2;342609;opl_xml_transactions;\N;GDPLUS-PROD
711625;1;0;21-03-2015 13:17;2080404;499;5257;\N;2;342657;opl_xml_transactions;\N;GDPLUS-PROD
711826;1;0;21-03-2015 17:05;1863614;399;5257;\N;2;342777;opl_xml_transactions;\N;GDPLUS-PROD
711898;1;0;22-03-2015 08:18;1770796;349;5257;\N;2;342825;opl_xml_transactions;\N;GDPLUS-PROD
712041;0;0;22-03-2015 13:31;2430473;999;5257;\N;2;342893;opl_xml_transactions;\N;GDPLUS-PROD
712157;1;0;23-03-2015 11:14;1649503;999;5257;\N;2;342954;opl_xml_transactions;\N;GDPLUS-PROD
712671;1;0;24-03-2015 16:15;1865014;399;5257;\N;2;343208;opl_xml_transactions;\N;GDPLUS-PROD
712768;1;0;24-03-2015 20:49;1617347;299;5257;\N;2;343269;opl_xml_transactions;\N;GDPLUS-PROD
713187;1;0;26-03-2015 09:41;1941365;199;5257;\N;2;343503;opl_xml_transactions;\N;GDPLUS-PROD
713188;1;0;26-03-2015 09:41;1941599;199;5257;\N;2;343504;opl_xml_transactions;\N;GDPLUS-PROD
713189;1;0;26-03-2015 09:41;1941304;199;5257;\N;2;343505;opl_xml_transactions;\N;GDPLUS-PROD
713190;1;0;26-03-2015 09:41;1941303;199;5257;\N;2;343506;opl_xml_transactions;\N;GDPLUS-PROD
713191;1;0;26-03-2015 09:41;1941307;199;5257;\N;2;343507;opl_xml_transactions;\N;GDPLUS-PROD
713192;1;0;26-03-2015 09:41;1941306;199;5257;\N;2;343508;opl_xml_transactions;\N;GDPLUS-PROD
713194;0;0;26-03-2015 09:45;1941306;199;5257;\N;2;343510;opl_xml_transactions;\N;GDPLUS-PROD
713195;0;0;26-03-2015 09:45;1941307;199;5257;\N;2;343511;opl_xml_transactions;\N;GDPLUS-PROD
713196;0;0;26-03-2015 09:45;1941303;199;5257;\N;2;343512;opl_xml_transactions;\N;GDPLUS-PROD
713197;0;0;26-03-2015 09:45;1941304;199;5257;\N;2;343513;opl_xml_transactions;\N;GDPLUS-PROD
713198;0;0;26-03-2015 09:45;1941599;199;5257;\N;2;343514;opl_xml_transactions;\N;GDPLUS-PROD
713199;0;0;26-03-2015 09:45;1941365;199;5257;\N;2;343515;opl_xml_transactions;\N;GDPLUS-PROD
713222;1;0;26-03-2015 09:56;1227887;199;5257;\N;2;343520;opl_xml_transactions;\N;GDPLUS-PROD
713223;1;0;26-03-2015 09:56;1227886;199;5257;\N;2;343521;opl_xml_transactions;\N;GDPLUS-PROD
713224;1;0;26-03-2015 09:56;1227545;199;5257;\N;2;343522;opl_xml_transactions;\N;GDPLUS-PROD
713225;1;0;26-03-2015 09:56;1227544;199;5257;\N;2;343523;opl_xml_transactions;\N;GDPLUS-PROD
713226;1;0;26-03-2015 09:56;1227543;199;5257;\N;2;343524;opl_xml_transactions;\N;GDPLUS-PROD
713243;1;0;26-03-2015 10:46;1824096;499;5257;\N;2;343536;opl_xml_transactions;\N;GDPLUS-PROD
713871;0;0;27-03-2015 11:33;1823526;499;5257;\N;2;343878;opl_xml_transactions;\N;GDPLUS-PROD
713991;1;0;27-03-2015 12:51;1977046;149;5257;\N;2;343932;opl_xml_transactions;\N;GDPLUS-PROD
714235;1;0;27-03-2015 16:09;1790253;799;5257;\N;2;344065;opl_xml_transactions;\N;GDPLUS-PROD
714310;1;0;27-03-2015 16:57;1961594;149;5257;\N;2;344102;opl_xml_transactions;\N;GDPLUS-PROD
714339;1;0;27-03-2015 17:25;1941644;199;5257;\N;2;344119;opl_xml_transactions;\N;GDPLUS-PROD
714467;1;0;28-03-2015 09:46;1651921;999;5257;\N;2;344209;opl_xml_transactions;\N;GDPLUS-PROD
714468;1;0;28-03-2015 09:46;1648052;999;5257;\N;2;344210;opl_xml_transactions;\N;GDPLUS-PROD
714671;1;0;28-03-2015 11:58;1630599;299;5257;\N;2;344311;opl_xml_transactions;\N;GDPLUS-PROD
714873;1;0;28-03-2015 14:49;1663449;299;5257;\N;2;344442;opl_xml_transactions;\N;GDPLUS-PROD
714925;1;0;28-03-2015 15:37;2000902;299;5257;\N;2;344471;opl_xml_transactions;\N;GDPLUS-PROD
715000;1;0;28-03-2015 19:02;1985722;149;5257;\N;2;344517;opl_xml_transactions;\N;GDPLUS-PROD
715174;1;0;29-03-2015 14:01;1639312;299;5257;\N;2;344604;opl_xml_transactions;\N;GDPLUS-PROD
715574;1;0;30-03-2015 15:42;1774944;299;5257;\N;2;344823;opl_xml_transactions;\N;GDPLUS-PROD
715828;1;0;31-03-2015 11:10;1797016;799;5257;\N;2;344969;opl_xml_transactions;\N;GDPLUS-PROD
715846;1;0;31-03-2015 11:35;1941599;199;5257;\N;2;344980;opl_xml_transactions;\N;GDPLUS-PROD
716131;1;0;31-03-2015 15:15;1622718;299;5257;\N;2;345121;opl_xml_transactions;\N;GDPLUS-PROD
716180;1;0;31-03-2015 16:03;1961540;149;5257;\N;2;345147;opl_xml_transactions;\N;GDPLUS-PROD
716320;1;0;31-03-2015 17:32;2001271;299;5257;\N;2;345212;opl_xml_transactions;\N;GDPLUS-PROD
657705;1;0;20-01-2015 16:02;1648002;999;5258;\N;2;328980;opl_xml_transactions;\N;GDPLUS-PROD
660042;1;0;28-01-2015 15:47;1651641;999;5258;\N;2;330660;opl_xml_transactions;\N;GDPLUS-PROD
660574;1;0;30-01-2015 10:58;1857598;599;5258;\N;2;331039;opl_xml_transactions;\N;GDPLUS-PROD
661585;1;0;31-01-2015 16:57;1004910;199;5258;\N;2;331712;opl_xml_transactions;\N;GDPLUS-PROD
661722;1;0;01-02-2015 12:30;1985760;149;5258;\N;2;331803;opl_xml_transactions;\N;GDPLUS-PROD
662640;1;0;05-02-2015 11:16;2015127;199;5258;\N;2;332497;opl_xml_transactions;\N;GDPLUS-PROD
663721;1;0;07-02-2015 15:50;1985819;149;5258;\N;2;333296;opl_xml_transactions;\N;GDPLUS-PROD
663803;1;0;07-02-2015 18:13;1855720;599;5258;\N;2;333338;opl_xml_transactions;\N;GDPLUS-PROD
664273;1;0;10-02-2015 13:49;1802293;499;5258;\N;2;333669;opl_xml_transactions;\N;GDPLUS-PROD
666137;1;0;14-02-2015 19:18;1992675;149;5258;\N;2;334969;opl_xml_transactions;\N;GDPLUS-PROD
666299;1;0;15-02-2015 16:15;2015126;199;5258;\N;2;335050;opl_xml_transactions;\N;GDPLUS-PROD
666463;1;0;16-02-2015 20:56;1650901;999;5258;\N;2;335203;opl_xml_transactions;\N;GDPLUS-PROD
666932;1;0;18-02-2015 16:27;1771360;349;5258;\N;2;335486;opl_xml_transactions;\N;GDPLUS-PROD
667755;1;0;21-02-2015 09:34;1645128;999;5258;\N;2;336061;opl_xml_transactions;\N;GDPLUS-PROD
668105;1;0;21-02-2015 16:00;1010182;249;5258;\N;2;336290;opl_xml_transactions;\N;GDPLUS-PROD
668107;1;0;21-02-2015 16:00;994176;199;5258;\N;2;336291;opl_xml_transactions;\N;GDPLUS-PROD
668109;1;0;21-02-2015 16:00;1963696;149;5258;\N;2;336292;opl_xml_transactions;\N;GDPLUS-PROD
673752;1;0;27-02-2015 17:25;1883544;599;5258;\N;2;337638;opl_xml_transactions;\N;GDPLUS-PROD
673779;1;0;27-02-2015 18:09;1973537;290;5258;\N;2;337665;opl_xml_transactions;\N;GDPLUS-PROD
673826;1;0;27-02-2015 21:10;1796266;799;5258;\N;2;337717;opl_xml_transactions;\N;GDPLUS-PROD
674018;1;0;28-02-2015 13:13;1796260;799;5258;\N;2;337925;opl_xml_transactions;\N;GDPLUS-PROD
674097;1;0;28-02-2015 15:47;1788525;799;5258;\N;2;338007;opl_xml_transactions;\N;GDPLUS-PROD
674273;1;0;01-03-2015 13:34;1769364;349;5258;\N;2;338185;opl_xml_transactions;\N;GDPLUS-PROD
707947;1;0;14-03-2015 11:00;1791078;799;5258;\N;2;340914;opl_xml_transactions;\N;GDPLUS-PROD
708943;1;0;16-03-2015 15:28;1645865;999;5258;\N;2;341414;opl_xml_transactions;\N;GDPLUS-PROD
709385;1;0;17-03-2015 13:59;1653217;999;5258;\N;2;341546;opl_xml_transactions;\N;GDPLUS-PROD
711925;1;0;22-03-2015 10:01;1992677;149;5258;\N;2;342845;opl_xml_transactions;\N;GDPLUS-PROD
713760;1;0;27-03-2015 10:23;1795084;799;5258;\N;2;343839;opl_xml_transactions;\N;GDPLUS-PROD
715981;1;0;31-03-2015 13:06;1852693;599;5258;\N;2;345033;opl_xml_transactions;\N;GDPLUS-PROD
651823;1;0;02-01-2015 14:59;1982681;149;5259;\N;2;324561;opl_xml_transactions;\N;GDPLUS-PROD
651924;1;0;02-01-2015 16:50;1803063;499;5259;\N;2;324668;opl_xml_transactions;\N;GDPLUS-PROD
652142;0;0;03-01-2015 13:25;1862835;399;5259;\N;2;324890;opl_xml_transactions;\N;GDPLUS-PROD
652143;0;0;03-01-2015 13:25;1865399;399;5259;\N;2;324891;opl_xml_transactions;\N;GDPLUS-PROD
652242;1;0;03-01-2015 15:45;1243768;299;5259;\N;2;324993;opl_xml_transactions;\N;GDPLUS-PROD
652243;1;0;03-01-2015 15:45;1439708;199;5259;\N;2;324994;opl_xml_transactions;\N;GDPLUS-PROD
652292;1;0;03-01-2015 18:40;1642179;299;5259;\N;2;325043;opl_xml_transactions;\N;GDPLUS-PROD
652319;0;0;04-01-2015 11:07;1887184;599;5259;\N;2;325070;opl_xml_transactions;\N;GDPLUS-PROD
652585;0;0;05-01-2015 14:00;1768613;349;5259;\N;2;325352;opl_xml_transactions;\N;GDPLUS-PROD
652692;1;0;05-01-2015 19:15;1651170;999;5259;\N;2;325465;opl_xml_transactions;\N;GDPLUS-PROD
652748;1;0;06-01-2015 11:42;1439707;199;5259;\N;2;325522;opl_xml_transactions;\N;GDPLUS-PROD
652818;1;0;06-01-2015 14:17;1650666;999;5259;\N;2;325597;opl_xml_transactions;\N;GDPLUS-PROD
652823;0;0;06-01-2015 14:29;1773629;299;5259;\N;2;325602;opl_xml_transactions;\N;GDPLUS-PROD
653134;1;0;07-01-2015 17:16;1881538;599;5259;\N;2;325937;opl_xml_transactions;\N;GDPLUS-PROD
653140;0;0;07-01-2015 17:38;2139513;399;5259;\N;2;325943;opl_xml_transactions;\N;GDPLUS-PROD
653141;0;0;07-01-2015 17:45;1792229;799;5259;\N;2;325944;opl_xml_transactions;\N;GDPLUS-PROD
653158;1;0;07-01-2015 19:37;1855560;599;5259;\N;2;325964;opl_xml_transactions;\N;GDPLUS-PROD
653175;1;0;08-01-2015 10:29;2016536;199;5259;\N;2;325981;opl_xml_transactions;\N;GDPLUS-PROD
653410;1;0;08-01-2015 20:05;1632929;299;5259;\N;2;326277;opl_xml_transactions;\N;GDPLUS-PROD
653480;0;0;09-01-2015 12:15;1649392;999;5259;\N;2;326349;opl_xml_transactions;\N;GDPLUS-PROD
653576;0;0;09-01-2015 14:31;1644515;299;5259;\N;2;326463;opl_xml_transactions;\N;GDPLUS-PROD
653746;1;0;09-01-2015 19:52;1645638;999;5259;\N;2;326660;opl_xml_transactions;\N;GDPLUS-PROD
653851;1;0;10-01-2015 12:02;1636042;299;5259;\N;2;326777;opl_xml_transactions;\N;GDPLUS-PROD
653859;1;0;10-01-2015 12:13;1633388;299;5259;\N;2;326786;opl_xml_transactions;\N;GDPLUS-PROD
653863;1;0;10-01-2015 12:15;1647290;999;5259;\N;2;326790;opl_xml_transactions;\N;GDPLUS-PROD
654040;0;0;10-01-2015 15:28;1657081;299;5259;\N;2;326978;opl_xml_transactions;\N;GDPLUS-PROD
654041;0;0;10-01-2015 15:28;1869423;599;5259;\N;2;326979;opl_xml_transactions;\N;GDPLUS-PROD
654130;0;0;11-01-2015 11:49;1652424;999;5259;\N;2;327092;opl_xml_transactions;\N;GDPLUS-PROD
654556;1;0;13-01-2015 18:17;1881544;599;5259;\N;2;327564;opl_xml_transactions;\N;GDPLUS-PROD
654583;0;0;14-01-2015 10:19;1669462;499;5259;\N;2;327592;opl_xml_transactions;\N;GDPLUS-PROD
654695;1;0;14-01-2015 16:08;1670176;499;5259;\N;2;327706;opl_xml_transactions;\N;GDPLUS-PROD
654712;1;0;14-01-2015 16:29;1810352;299;5259;\N;2;327728;opl_xml_transactions;\N;GDPLUS-PROD
654871;1;0;15-01-2015 14:40;1668384;499;5259;\N;2;327890;opl_xml_transactions;\N;GDPLUS-PROD
654879;1;0;15-01-2015 15:01;1661327;299;5259;\N;2;327898;opl_xml_transactions;\N;GDPLUS-PROD
655094;1;0;15-01-2015 17:59;1787979;799;5259;\N;2;327974;opl_xml_transactions;\N;GDPLUS-PROD
655399;1;0;16-01-2015 13:27;1665980;499;5259;\N;2;328082;opl_xml_transactions;\N;GDPLUS-PROD
655671;1;0;16-01-2015 15:42;1773631;299;5259;\N;2;328166;opl_xml_transactions;\N;GDPLUS-PROD
656033;0;0;17-01-2015 09:45;1772816;349;5259;\N;2;328287;opl_xml_transactions;\N;GDPLUS-PROD
656058;1;0;17-01-2015 10:20;1656461;299;5259;\N;2;328305;opl_xml_transactions;\N;GDPLUS-PROD
656508;0;0;17-01-2015 13:19;1879297;499;5259;\N;2;328454;opl_xml_transactions;\N;GDPLUS-PROD
656872;1;0;17-01-2015 17:08;1876141;499;5259;\N;2;328574;opl_xml_transactions;\N;GDPLUS-PROD
656983;1;0;18-01-2015 12:49;1645687;999;5259;\N;2;328649;opl_xml_transactions;\N;GDPLUS-PROD
657157;1;0;18-01-2015 14:01;1881556;599;5259;\N;2;328672;opl_xml_transactions;\N;GDPLUS-PROD
657203;1;0;18-01-2015 16:33;1649392;999;5259;\N;2;328702;opl_xml_transactions;\N;GDPLUS-PROD
657448;1;0;19-01-2015 15:41;1813286;299;5259;\N;2;328821;opl_xml_transactions;\N;GDPLUS-PROD
657544;1;0;19-01-2015 17:58;1880785;599;5259;\N;2;328860;opl_xml_transactions;\N;GDPLUS-PROD
657558;1;0;19-01-2015 18:51;1660936;299;5259;\N;2;328867;opl_xml_transactions;\N;GDPLUS-PROD
657564;1;0;19-01-2015 19:38;1650517;999;5259;\N;2;328870;opl_xml_transactions;\N;GDPLUS-PROD
657640;0;0;20-01-2015 11:55;2130740;399;5259;\N;2;328915;opl_xml_transactions;\N;GDPLUS-PROD
657672;1;0;20-01-2015 14:06;1791724;799;5259;\N;2;328947;opl_xml_transactions;\N;GDPLUS-PROD
657978;1;0;21-01-2015 15:54;1800198;999;5259;\N;2;329170;opl_xml_transactions;\N;GDPLUS-PROD
658095;1;0;22-01-2015 12:10;1651465;999;5259;\N;2;329289;opl_xml_transactions;\N;GDPLUS-PROD
658321;1;0;22-01-2015 16:46;1668720;499;5259;\N;2;329423;opl_xml_transactions;\N;GDPLUS-PROD
658437;1;0;23-01-2015 11:57;1669668;499;5259;\N;2;329528;opl_xml_transactions;\N;GDPLUS-PROD
658548;1;0;23-01-2015 14:01;1638573;299;5259;\N;2;329583;opl_xml_transactions;\N;GDPLUS-PROD
658648;1;0;23-01-2015 15:45;1632980;299;5259;\N;2;329653;opl_xml_transactions;\N;GDPLUS-PROD
658747;1;0;23-01-2015 18:02;1671699;499;5259;\N;2;329768;opl_xml_transactions;\N;GDPLUS-PROD
658781;1;0;23-01-2015 18:26;2079743;499;5259;\N;2;329785;opl_xml_transactions;\N;GDPLUS-PROD
658881;1;0;23-01-2015 20:37;1646829;999;5259;\N;2;329824;opl_xml_transactions;\N;GDPLUS-PROD
659232;1;0;24-01-2015 16:38;1768613;349;5259;\N;2;330063;opl_xml_transactions;\N;GDPLUS-PROD
659263;1;0;24-01-2015 19:01;1810286;299;5259;\N;2;330096;opl_xml_transactions;\N;GDPLUS-PROD
659491;1;0;26-01-2015 13:15;1002256;199;5259;\N;2;330254;opl_xml_transactions;\N;GDPLUS-PROD
659544;1;0;26-01-2015 15:27;1652618;999;5259;\N;2;330292;opl_xml_transactions;\N;GDPLUS-PROD
660110;1;0;28-01-2015 17:08;1810295;299;5259;\N;2;330694;opl_xml_transactions;\N;GDPLUS-PROD
660538;1;0;30-01-2015 09:31;1626997;299;5259;\N;2;331003;opl_xml_transactions;\N;GDPLUS-PROD
660865;1;0;30-01-2015 15:33;1998986;299;5259;\N;2;331231;opl_xml_transactions;\N;GDPLUS-PROD
660897;1;0;30-01-2015 16:16;1672968;499;5259;\N;2;331263;opl_xml_transactions;\N;GDPLUS-PROD
660952;1;0;30-01-2015 16:40;1667262;499;5259;\N;2;331291;opl_xml_transactions;\N;GDPLUS-PROD
661094;1;0;30-01-2015 18:19;1664253;299;5259;\N;2;331361;opl_xml_transactions;\N;GDPLUS-PROD
661375;1;0;31-01-2015 13:12;1642194;299;5259;\N;2;331550;opl_xml_transactions;\N;GDPLUS-PROD
661407;1;0;31-01-2015 13:47;1881408;599;5259;\N;2;331583;opl_xml_transactions;\N;GDPLUS-PROD
661595;1;0;31-01-2015 17:30;1978695;149;5259;\N;2;331717;opl_xml_transactions;\N;GDPLUS-PROD
661627;1;0;31-01-2015 18:20;1810358;299;5259;\N;2;331733;opl_xml_transactions;\N;GDPLUS-PROD
661739;1;0;01-02-2015 13:31;1237107;249;5259;\N;2;331820;opl_xml_transactions;\N;GDPLUS-PROD
661891;1;0;02-02-2015 11:45;1652038;999;5259;\N;2;331912;opl_xml_transactions;\N;GDPLUS-PROD
662037;1;0;02-02-2015 17:11;1647806;999;5259;\N;2;332038;opl_xml_transactions;\N;GDPLUS-PROD
662586;1;0;04-02-2015 18:26;1978654;149;5259;\N;2;332435;opl_xml_transactions;\N;GDPLUS-PROD
662588;1;0;04-02-2015 18:33;1618727;299;5259;\N;2;332438;opl_xml_transactions;\N;GDPLUS-PROD
662606;1;0;04-02-2015 20:03;1843122;395;5259;\N;2;332456;opl_xml_transactions;\N;GDPLUS-PROD
663384;0;0;07-02-2015 11:15;396242;799;5259;\N;2;333056;opl_xml_transactions;\N;GDPLUS-PROD
663655;1;0;07-02-2015 14:11;1799618;999;5259;\N;2;333232;opl_xml_transactions;\N;GDPLUS-PROD
663656;1;0;07-02-2015 14:12;1799621;999;5259;\N;2;333233;opl_xml_transactions;\N;GDPLUS-PROD
663743;1;0;07-02-2015 16:20;1625093;299;5259;\N;2;333308;opl_xml_transactions;\N;GDPLUS-PROD
664131;1;0;09-02-2015 16:18;1623634;299;5259;\N;2;333563;opl_xml_transactions;\N;GDPLUS-PROD
664145;1;0;09-02-2015 16:31;1963805;149;5259;\N;2;333570;opl_xml_transactions;\N;GDPLUS-PROD
664432;1;0;10-02-2015 21:06;2374428;399;5259;\N;2;333771;opl_xml_transactions;\N;GDPLUS-PROD
664538;1;0;11-02-2015 13:50;1648012;999;5259;\N;2;333837;opl_xml_transactions;\N;GDPLUS-PROD
665138;1;0;13-02-2015 11:21;1642811;299;5259;\N;2;334278;opl_xml_transactions;\N;GDPLUS-PROD
665194;1;0;13-02-2015 12:27;1848583;849;5259;\N;2;334316;opl_xml_transactions;\N;GDPLUS-PROD
665195;1;0;13-02-2015 12:28;1982673;149;5259;\N;2;334317;opl_xml_transactions;\N;GDPLUS-PROD
666098;1;0;14-02-2015 16:45;1954900;199;5259;\N;2;334927;opl_xml_transactions;\N;GDPLUS-PROD
666128;1;0;14-02-2015 18:25;1649275;999;5259;\N;2;334957;opl_xml_transactions;\N;GDPLUS-PROD
666168;0;0;15-02-2015 10:42;1642494;299;5259;\N;2;334995;opl_xml_transactions;\N;GDPLUS-PROD
667959;1;0;21-02-2015 14:05;1663781;299;5259;\N;2;336218;opl_xml_transactions;\N;GDPLUS-PROD
668251;1;0;22-02-2015 13:24;1624668;299;5259;\N;2;336415;opl_xml_transactions;\N;GDPLUS-PROD
668377;1;0;23-02-2015 10:36;1638624;299;5259;\N;2;336477;opl_xml_transactions;\N;GDPLUS-PROD
668442;0;0;23-02-2015 14:04;1441007;199;5259;\N;2;336510;opl_xml_transactions;\N;GDPLUS-PROD
668809;1;0;24-02-2015 17:30;1630743;299;5259;\N;2;336789;opl_xml_transactions;\N;GDPLUS-PROD
673229;1;0;26-02-2015 13:50;1642418;299;5259;\N;2;337095;opl_xml_transactions;\N;GDPLUS-PROD
673678;1;0;27-02-2015 16:08;1806733;299;5259;\N;2;337564;opl_xml_transactions;\N;GDPLUS-PROD
673783;1;0;27-02-2015 18:19;1810393;299;5259;\N;2;337669;opl_xml_transactions;\N;GDPLUS-PROD
673849;1;0;28-02-2015 09:54;1834246;299;5259;\N;2;337742;opl_xml_transactions;\N;GDPLUS-PROD
702516;1;0;02-03-2015 12:09;1835941;299;5259;\N;2;338280;opl_xml_transactions;\N;GDPLUS-PROD
702518;1;0;02-03-2015 12:13;1642494;299;5259;\N;2;338282;opl_xml_transactions;\N;GDPLUS-PROD
702863;1;0;02-03-2015 14:16;1810282;299;5259;\N;2;338314;opl_xml_transactions;\N;GDPLUS-PROD
703346;1;0;04-03-2015 09:08;1809812;299;5259;\N;2;338604;opl_xml_transactions;\N;GDPLUS-PROD
704616;1;0;06-03-2015 17:00;1634814;299;5259;\N;2;339265;opl_xml_transactions;\N;GDPLUS-PROD
704869;0;0;07-03-2015 10:51;1842337;395;5259;\N;2;339403;opl_xml_transactions;\N;GDPLUS-PROD
704870;0;0;07-03-2015 10:51;1802813;499;5259;\N;2;339404;opl_xml_transactions;\N;GDPLUS-PROD
705101;1;0;07-03-2015 13:23;1938374;199;5259;\N;2;339506;opl_xml_transactions;\N;GDPLUS-PROD
705500;1;0;08-03-2015 12:49;1810402;299;5259;\N;2;339732;opl_xml_transactions;\N;GDPLUS-PROD
705526;1;0;08-03-2015 14:26;1978655;149;5259;\N;2;339748;opl_xml_transactions;\N;GDPLUS-PROD
706312;1;0;11-03-2015 11:03;1822561;499;5259;\N;2;340089;opl_xml_transactions;\N;GDPLUS-PROD
706365;1;0;11-03-2015 11:45;1651844;999;5259;\N;2;340108;opl_xml_transactions;\N;GDPLUS-PROD
706415;1;0;11-03-2015 12:13;1630742;299;5259;\N;2;340119;opl_xml_transactions;\N;GDPLUS-PROD
706588;1;0;11-03-2015 15:59;1634799;299;5259;\N;2;340200;opl_xml_transactions;\N;GDPLUS-PROD
706873;1;0;12-03-2015 12:42;1635794;299;5259;\N;2;340340;opl_xml_transactions;\N;GDPLUS-PROD
706945;1;0;12-03-2015 14:54;1807332;299;5259;\N;2;340373;opl_xml_transactions;\N;GDPLUS-PROD
707102;1;0;12-03-2015 18:24;1671080;499;5259;\N;2;340458;opl_xml_transactions;\N;GDPLUS-PROD
707284;1;0;13-03-2015 11:15;1938417;199;5259;\N;2;340563;opl_xml_transactions;\N;GDPLUS-PROD
707413;1;0;13-03-2015 12:29;1983717;149;5259;\N;2;340609;opl_xml_transactions;\N;GDPLUS-PROD
707614;1;0;13-03-2015 15:40;1668884;499;5259;\N;2;340713;opl_xml_transactions;\N;GDPLUS-PROD
707831;1;0;13-03-2015 20:23;1809597;299;5259;\N;2;340856;opl_xml_transactions;\N;GDPLUS-PROD
707837;1;0;13-03-2015 21:28;1810390;299;5259;\N;2;340860;opl_xml_transactions;\N;GDPLUS-PROD
708412;1;0;14-03-2015 16:39;1651203;999;5259;\N;2;341166;opl_xml_transactions;\N;GDPLUS-PROD
708468;1;0;14-03-2015 19:12;1870671;599;5259;\N;2;341210;opl_xml_transactions;\N;GDPLUS-PROD
708524;1;0;15-03-2015 10:26;1802813;499;5259;\N;2;341238;opl_xml_transactions;\N;GDPLUS-PROD
708650;1;0;15-03-2015 14:04;1626679;299;5259;\N;2;341290;opl_xml_transactions;\N;GDPLUS-PROD
710232;0;0;18-03-2015 18:51;1800245;999;5259;\N;2;341869;opl_xml_transactions;\N;GDPLUS-PROD
710233;1;0;18-03-2015 18:51;1646172;999;5259;\N;2;341870;opl_xml_transactions;\N;GDPLUS-PROD
710496;0;0;19-03-2015 15:18;1810390;299;5259;\N;2;342018;opl_xml_transactions;\N;GDPLUS-PROD
710928;1;0;20-03-2015 13:50;1672997;499;5259;\N;2;342265;opl_xml_transactions;\N;GDPLUS-PROD
710957;1;0;20-03-2015 14:20;1626703;299;5259;\N;2;342283;opl_xml_transactions;\N;GDPLUS-PROD
711237;1;0;20-03-2015 18:45;1236002;249;5259;\N;2;342448;opl_xml_transactions;\N;GDPLUS-PROD
711249;1;0;20-03-2015 19:26;1963802;149;5259;\N;2;342455;opl_xml_transactions;\N;GDPLUS-PROD
